sample,genotyper,celltype,gene,TE,seTE,lower,upper,n_cells
INCOV008-BL,hlaminer,CD14 Monocyte,DPB1,2.4093188223355755,0.4080579912635657,1.609539855855227,3.209097788815924,81
INCOV008-BL,hlaminer,CD16 Monocyte,DPB1,2.3835745018513914,0.6566861189332116,1.0964933595949105,3.6706556441078724,29
INCOV008-BL,hlaminer,NK,DPB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV008-BL,hlaminer,cDC,DPB1,3.371141239749211,1.3148243597873013,0.7941328485701669,5.948149630928254,7
INCOV008-BL,hlaminer,CD8 T,DPB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV008-BL,hlaminer,B,DQA1,3.586580131045997,0.22019870238872957,3.1549986049216328,4.018161657170361,241
INCOV008-BL,hlaminer,NK,DQA1,2.92976979547768,1.1928787631640771,0.5917703817534044,5.267769209201956,9
INCOV008-BL,hlaminer,CD14 Monocyte,DQA1,2.9009539254208208,0.28341941207709226,2.3454620852302037,3.456445765611438,162
INCOV008-BL,hlaminer,CD16 Monocyte,DQA1,3.475340731380994,0.5618075629179883,2.374218141819517,4.576463320942471,38
INCOV008-BL,hlaminer,CD8 T,DQA1,2.811915376562122,1.2068688001047527,0.4464959942917375,5.177334758832506,9
INCOV008-BL,hlaminer,cDC,DQA1,5.086035562841763,1.08495307243694,2.959566615949285,7.2125045097342415,9
INCOV008-BL,hlaminer,CD4 T,DQA1,2.465026966474717,1.1297699250620818,0.25071860253652156,4.679335330412913,11
INCOV008-BL,hlaminer,pDC,DQA1,3.9318256327243257,3.3113908257110514,-2.558381124405685,10.422032389854337,1
INCOV008-BL,hlaminer,B,DQB1,3.099027403428262,0.24496669040043856,2.6189015128314286,3.579153294025095,209
INCOV008-BL,hlaminer,CD14 Monocyte,DQB1,2.7606489652839206,0.20632759611543064,2.3562543078809504,3.1650436226868908,312
INCOV008-BL,hlaminer,CD4 T,DQB1,2.435055157035985,0.8405496730187707,0.7876080707022759,4.082502243369694,20
INCOV008-BL,hlaminer,NK,DQB1,2.6098467301970167,1.1162436619182006,0.42204935486623985,4.797644105527794,11
INCOV008-BL,hlaminer,CD8 T,DQB1,2.4508025936788336,1.0029611076948555,0.48503494470251884,4.4165702426551485,14
INCOV008-BL,hlaminer,CD16 Monocyte,DQB1,3.163605824744149,0.5574323369336824,2.071058520536135,4.256153128952163,40
INCOV008-BL,hlaminer,cDC,DQB1,4.432812689296317,1.1012361452159711,2.274429506199293,6.591195872393341,9
INCOV008-BL,hlaminer,pDC,DQB1,3.044522437723423,3.5063331693340682,-3.827764291969532,9.916809167416378,1
INCOV008-BL,hlaminer,CD4 T,DRB1,2.3743579314296945,0.3825484331159176,1.6245767801802664,3.1241390826791227,88
INCOV008-BL,hlaminer,B,DRB1,2.0649959432389364,0.12181321332787509,1.8262464322752068,2.303745454202666,246
INCOV008-BL,hlaminer,CD14 Monocyte,DRB1,1.6410590734487096,0.07386732900410294,1.496281768966497,1.7858363779309223,622
INCOV008-BL,hlaminer,CD8 T,DRB1,2.4047917306283266,0.569303059603822,1.288978237516376,3.520605223740277,31
INCOV008-BL,hlaminer,NK,DRB1,2.1158487667019465,0.6169773413802656,0.9065953983193522,3.325102135084541,24
INCOV008-BL,hlaminer,CD16 Monocyte,DRB1,1.8280681585695786,0.16136096797865837,1.5118064728208873,2.14432984431827,56
INCOV008-BL,hlaminer,cDC,DRB1,1.9731193124572461,0.17956983691788247,1.6211688993884656,2.325069725526027,9
INCOV008-BL,hlaminer,pDC,DRB1,1.540445040947149,0.800035013239398,-0.02759477137309596,3.1084848532673943,1
INCOV008-BL,invitro,CD4 T,A,2.7100492160317415,0.08443765322150927,2.544554456778501,2.875543975284982,594
INCOV008-BL,invitro,B,A,2.5805475341341624,0.1455892654147981,2.295197817385515,2.8658972508828096,244
INCOV008-BL,invitro,CD14 Monocyte,A,1.6008488833254413,0.08351457579683945,1.4371633225794955,1.764534444071387,663
INCOV008-BL,invitro,CD8 T,A,2.5069950416205518,0.22169805228929831,2.0724748436908493,2.941515239550254,59
INCOV008-BL,invitro,NK,A,2.3331549572410752,0.2483847326386346,1.846329826959741,2.8199800875224095,50
INCOV008-BL,invitro,CD16 Monocyte,A,1.9421016657025516,0.24919242385780704,1.4536934897210103,2.430509841684093,50
INCOV008-BL,invitro,cDC,A,2.246702057271941,0.5481444908449981,1.1723585968916996,3.3210455176521823,9
INCOV008-BL,invitro,pDC,A,0.5108256237659907,1.016530045465127,-1.4815366545485213,2.503187902080503,1
INCOV008-BL,invitro,CD14 Monocyte,B,1.0696664241593217,0.09329986768952356,0.8868020437255033,1.25253080459314,581
INCOV008-BL,invitro,CD8 T,B,1.3967621330200217,0.508819039858619,0.39949514024887856,2.394029125791165,31
INCOV008-BL,invitro,CD4 T,B,1.7290824183119005,0.24739776538131736,1.2441917083088283,2.2139731283149726,170
INCOV008-BL,invitro,NK,B,1.1180957554543447,0.5024411581404624,0.13332918114844483,2.1028623297602445,30
INCOV008-BL,invitro,B,B,1.694837652958507,0.4126256579221527,0.8861062243339434,2.5035690815830707,55
INCOV008-BL,invitro,CD16 Monocyte,B,0.8305378887403785,0.3141972557653371,0.21472258339899808,1.4463531940817589,47
INCOV008-BL,invitro,cDC,B,0.6399747824219288,1.0006084576163838,-1.321181757132356,2.6011313219762138,4
INCOV008-BL,invitro,pDC,B,1.6094379124341003,1.3662601021279464,-1.06838268125069,4.28725850611889,1
INCOV008-BL,invitro,CD4 T,C,1.1448435234345111,0.04103193952927166,1.0644223997413134,1.2252646471277089,590
INCOV008-BL,invitro,B,C,1.0711235427454207,0.07708207029824168,0.9200454611070823,1.222201624383759,249
INCOV008-BL,invitro,CD14 Monocyte,C,0.9967511134916883,0.05936149992485899,0.8804047115706876,1.113097515412689,675
INCOV008-BL,invitro,CD8 T,C,1.134339738232078,0.11002180597774579,0.9187009610016426,1.3499785154625132,58
INCOV008-BL,invitro,NK,C,1.125136153048106,0.12170250283446665,0.8866036306641677,1.3636686754320446,48
INCOV008-BL,invitro,CD16 Monocyte,C,0.880674634919581,0.15381087853775996,0.5792108525551067,1.1821384172840552,53
INCOV008-BL,invitro,cDC,C,1.3306575107119838,0.3197373512325787,0.7039838177838963,1.9573312036400714,9
INCOV008-BL,invitro,pDC,C,1.6094379124341003,0.9660917830792959,-0.28406718816140164,3.5029430130296024,1
INCOV008-BL,invitro,CD4 T,DPA1,2.5060653545963167,0.4432394585041211,1.6373319794012038,3.3747987297914297,71
INCOV008-BL,invitro,B,DPA1,3.8812730466672654,0.21268503862221524,3.464418030917213,4.298128062417318,241
INCOV008-BL,invitro,CD14 Monocyte,DPA1,2.9783103988942377,0.18628157669849907,2.613205217581844,3.3434155802066314,363
INCOV008-BL,invitro,CD8 T,DPA1,2.680906183982824,0.6940450357703937,1.320602910224039,4.0412094577416084,28
INCOV008-BL,invitro,CD16 Monocyte,DPA1,3.833983103788379,0.457414759759476,2.937466648662765,4.730499558913993,55
INCOV008-BL,invitro,NK,DPA1,2.6367080638114415,0.8230856877406753,1.0234897596493373,4.249926367973545,20
INCOV008-BL,invitro,cDC,DPA1,5.255904494453674,1.0718951390170675,3.1550286267766676,7.35678036213068,9
INCOV008-BL,invitro,pDC,DPA1,4.795790545596741,3.22653273353273,-1.528097407066979,11.119678498260463,1
INCOV008-BL,invitro,CD4 T,DPB1,2.1029084402410945,0.45222702809517545,1.2165597523389677,2.989257128143221,57
INCOV008-BL,invitro,B,DPB1,1.1198407070295933,0.15683964497667136,0.8124406515272691,1.4272407625319175,207
INCOV008-BL,invitro,CD14 Monocyte,DPB1,1.416372242268087,0.1749979719390364,1.0733825199000246,1.7593619646361491,249
INCOV008-BL,invitro,CD16 Monocyte,DPB1,0.7904121983120154,0.2623875104927889,0.2761421277530237,1.304682268871007,48
INCOV008-BL,invitro,CD8 T,DPB1,1.3214283569978416,0.6212427424508344,0.10381495613731384,2.539041757858369,22
INCOV008-BL,invitro,NK,DPB1,2.3978952727983707,1.1934162828797101,0.05884233979047426,4.736948205806267,10
INCOV008-BL,invitro,cDC,DPB1,0.7250321345018265,0.27749094858669654,0.18115986923604555,1.2689043997676075,9
INCOV008-BL,invitro,pDC,DPB1,3.7135720667043075,3.3460847854478137,-2.84463360199084,10.271777735399455,1
INCOV008-BL,invitro,B,DQA1,1.5309954279766844,0.16261344608556436,1.2122789302470325,1.8497119257063364,216
INCOV008-BL,invitro,CD14 Monocyte,DQA1,1.7830885696230827,0.21979132621448846,1.3523054861283912,2.2138716531177742,174
INCOV008-BL,invitro,NK,DQA1,2.6026501691028385,1.3951739458560763,-0.13184051694370602,5.337140855149383,7
INCOV008-BL,invitro,CD4 T,DQA1,2.4754528146359,0.8586639450210576,0.7925024075715463,4.158403221700254,19
INCOV008-BL,invitro,CD16 Monocyte,DQA1,1.8990289373845175,0.39184754711995456,1.131021857599045,2.6670360171699903,37
INCOV008-BL,invitro,CD8 T,DQA1,0.8624582452571796,1.13165982121558,-1.3555542470763933,3.0804707375907525,6
INCOV008-BL,invitro,cDC,DQA1,1.9853161701499038,0.32634800052961294,1.345685842685204,2.6249464976146033,9
INCOV008-BL,invitro,pDC,DQA1,3.4339872044851463,3.4018495917899267,-3.233515476245393,10.101489885215685,1
INCOV008-BL,invitro,B,DQB1,2.444423640158179,0.2186628506947031,2.015852328039702,2.872994952276656,213
INCOV008-BL,invitro,CD14 Monocyte,DQB1,2.406577185952611,0.17193965437748562,2.0695816558584745,2.7435727160467476,376
INCOV008-BL,invitro,CD4 T,DQB1,2.219819422534418,0.6333809516475875,0.9784155688114413,3.4612232762573942,31
INCOV008-BL,invitro,CD16 Monocyte,DQB1,2.7182155289094245,0.4605990975164955,1.8154578864654414,3.6209731713534077,41
INCOV008-BL,invitro,NK,DQB1,2.616276513509046,1.0270237846261117,0.6033468843758465,4.6292061426422455,13
INCOV008-BL,invitro,CD8 T,DQB1,1.4005406018114377,0.9120627210228724,-0.3870694830349948,3.1881506866578704,12
INCOV008-BL,invitro,cDC,DQB1,4.372935535020771,1.1020047657394292,2.2130458833799906,6.532825186661551,9
INCOV008-BL,invitro,pDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV008-BL,invitro,CD4 T,DRB1,2.0186688793405407,0.4862813398794735,1.0655749668228918,2.9717627918581897,52
INCOV008-BL,invitro,B,DRB1,0.9057707759968624,0.12008326984134773,0.670411891962016,1.1411296600317087,227
INCOV008-BL,invitro,CD14 Monocyte,DRB1,1.1819342082751014,0.07639430211697436,1.0322041275017597,1.3316642890484431,581
INCOV008-BL,invitro,CD8 T,DRB1,1.448043117826943,0.5776917247529678,0.31578814314430037,2.5802980925095858,25
INCOV008-BL,invitro,CD16 Monocyte,DRB1,0.9807564722399965,0.16276706413215264,0.6617388886716562,1.2997740558083368,54
INCOV008-BL,invitro,cDC,DRB1,0.7325737021313288,0.1875244813954414,0.3650324723767123,1.1001149318859453,9
INCOV008-BL,invitro,pDC,DRB1,0.6931471805599453,1.1902380714238083,-1.639676572459131,3.0259709335790217,1
INCOV008-BL,invitro,NK,DRB1,1.2842766286074856,0.6488834736390408,0.012488390111720538,2.5560648671032506,20
INCOV008-BL,phlat,CD4 T,A,0.6601956763896611,0.04414374274557264,0.5736755304655375,0.7467158223137847,594
INCOV008-BL,phlat,B,A,0.7185499673118626,0.09334092802286384,0.535605110103504,0.9014948245202212,240
INCOV008-BL,phlat,CD14 Monocyte,A,0.7597393985284258,0.062275775673306825,0.6376811210994487,0.8817976759574028,688
INCOV008-BL,phlat,CD8 T,A,0.7772336789051666,0.1279707110965725,0.5264156940799043,1.0280516637304289,58
INCOV008-BL,phlat,NK,A,0.611895804150864,0.13840715253800456,0.34062276997363355,0.8831688383280945,49
INCOV008-BL,phlat,CD16 Monocyte,A,0.6916590466712937,0.18245557898926737,0.33405268307392677,1.0492654102686607,51
INCOV008-BL,phlat,cDC,A,0.44278327360478603,0.362930594468265,-0.26854762044072494,1.154114167650297,9
INCOV008-BL,phlat,pDC,A,0.9162907318741551,1.1275764148954923,-1.2937184311378025,3.1262998948861127,1
INCOV008-BL,phlat,CD4 T,B,1.0083594569178154,0.035199570632551136,0.9393695662067414,1.0773493476288893,602
INCOV008-BL,phlat,B,B,0.846164953311384,0.0602175858057679,0.7281406538961286,0.9641892527266394,254
INCOV008-BL,phlat,CD14 Monocyte,B,0.6597230941204587,0.041476465603399015,0.5784307153317823,0.7410154729091352,742
INCOV008-BL,phlat,CD8 T,B,0.7869789950480326,0.0974549877993987,0.5959707288474207,0.9779872612486444,61
INCOV008-BL,phlat,NK,B,0.7485740510349669,0.10997571205633702,0.533025616230399,0.9641224858395347,49
INCOV008-BL,phlat,CD16 Monocyte,B,0.4560539657586698,0.1148326397610442,0.23098612757736103,0.6811218039399786,58
INCOV008-BL,phlat,cDC,B,0.5889480368223501,0.24678403836369756,0.10526020967015198,1.0726358639745481,9
INCOV008-BL,phlat,pDC,B,0.05715841383994862,0.4781890831596164,-0.8800749669531283,0.9943917946330254,1
INCOV008-BL,phlat,CD4 T,C,0.6076729155607636,0.0383123767067126,0.5325820370534757,0.6827637940680515,596
INCOV008-BL,phlat,B,C,0.617938380281274,0.07289057512740353,0.4750754782191521,0.760801282343396,242
INCOV008-BL,phlat,CD14 Monocyte,C,0.6880250478030271,0.05609230763536323,0.5780861450279741,0.7979639505780801,660
INCOV008-BL,phlat,CD8 T,C,0.47981411403430774,0.10264719217175045,0.2786293142635151,0.6809989138051004,60
INCOV008-BL,phlat,NK,C,0.5934378960866545,0.11585338247414008,0.36636943895019614,0.8205063532231129,48
INCOV008-BL,phlat,CD16 Monocyte,C,0.5311146058301928,0.1451363262285512,0.24665263357377648,0.8155765780866091,53
INCOV008-BL,phlat,cDC,C,0.6935207098388375,0.3078353378303105,0.09017453452270874,1.2968668851549663,9
INCOV008-BL,phlat,pDC,C,0.40546510810816444,0.7378647873726218,-1.040723300602479,1.8516535168188077,1
INCOV008-BL,phlat,B,DQA1,1.1117550348113054,0.14118728968198876,0.835033031959784,1.388477037662827,211
INCOV008-BL,phlat,NK,DQA1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV008-BL,phlat,CD14 Monocyte,DQA1,1.658174285362239,0.28878816803361457,1.0921598768550531,2.224188693869425,101
INCOV008-BL,phlat,CD16 Monocyte,DQA1,1.2728573817407698,0.4415263663801388,0.4074816054108613,2.1382331580706784,29
INCOV008-BL,phlat,CD8 T,DQA1,1.4485687285423754,1.2561067261283814,-1.013355215407769,3.91049267249252,5
INCOV008-BL,phlat,cDC,DQA1,0.634320346162137,0.26375544670716017,0.1173691698898296,1.1512715224344443,9
INCOV008-BL,phlat,pDC,DQA1,1.3862943611198906,1.4317821063276353,-1.4199470009911723,4.192535723230954,1
INCOV008-BL,phlat,CD4 T,DQA1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV008-BL,phlat,B,DQB1,2.317886944021491,0.36218200164300884,1.608023264952567,3.027750623090415,96
INCOV008-BL,phlat,CD4 T,DQB1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV008-BL,phlat,NK,DQB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV008-BL,phlat,CD14 Monocyte,DQB1,2.247954993336363,0.4203360952074292,1.4241113853276026,3.0717986013451233,73
INCOV008-BL,phlat,CD16 Monocyte,DQB1,2.148431299917843,0.7850707377257594,0.6097209286590641,3.687141671176622,20
INCOV008-BL,phlat,cDC,DQB1,2.1300226726868794,1.0487320413180672,0.07454564227029614,4.185499703103463,8
INCOV008-BL,phlat,pDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV008-BL,phlat,CD8 T,DQB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV008-BL,phlat,CD4 T,DRB1,1.8841762290960442,0.32028833445356647,1.2564226288987346,2.511929829293354,99
INCOV008-BL,phlat,B,DRB1,0.5289912712955331,0.06646264154711878,0.3987268875457849,0.6592556550452814,250
INCOV008-BL,phlat,CD14 Monocyte,DRB1,0.6761865089671469,0.05644485809881642,0.5655566199809928,0.786816397953301,621
INCOV008-BL,phlat,CD8 T,DRB1,0.9093816273947133,0.34981170275340684,0.22376328862740513,1.5949999661620216,37
INCOV008-BL,phlat,NK,DRB1,0.8923778505350481,0.39294815608982747,0.12221361680756293,1.6625420842625334,26
INCOV008-BL,phlat,CD16 Monocyte,DRB1,0.5071666129944402,0.11039741375890857,0.2907916580406128,0.7235415679482676,55
INCOV008-BL,phlat,cDC,DRB1,0.19751763311745024,0.11792021084147555,-0.0336017331812114,0.4286369994161119,9
INCOV008-BL,phlat,pDC,DRB1,0.4054651081081644,0.9036961141150639,-1.3657467285261593,2.1766769447424883,1
INCOV009-BL,arcasHLA,CD4 T,A,0.6180586157693531,0.05490556842585545,0.5104456791039769,0.72567155243472925,513
INCOV009-BL,arcasHLA,CD16 Monocyte,A,0.6967135832351667,0.0769065569914411,0.5459795013569652,0.8474476651133683,270
INCOV009-BL,arcasHLA,CD14 Monocyte,A,0.8558159331661056,0.046720221486960534,0.7642459817019286,0.9473858846302826,1189
INCOV009-BL,arcasHLA,CD8 T,A,0.597787916017922,0.06589749553890943,0.46863119809027065,0.7269446339455734,289
INCOV009-BL,arcasHLA,NK,A,0.6012637247853722,0.06535304658590553,0.473174107197029,0.7293533423737153,281
INCOV009-BL,arcasHLA,B,A,0.6775610608161183,0.1168202340869041,0.44859760934024795,0.9065245122919887,143
INCOV009-BL,arcasHLA,cDC,A,0.5084367729445242,0.09842695470786127,0.315523486609161,0.7013500592798874,76
INCOV009-BL,arcasHLA,pDC,A,0.7034715515654131,0.30034125459676697,0.11481350948417501,1.292129593646651,14
INCOV009-BL,arcasHLA,CD8 T,B,0.7721670038883833,0.036209775959581726,0.7011971471193389,0.8431368606574278,296
INCOV009-BL,arcasHLA,CD4 T,B,0.7326314207989947,0.032271700115977534,0.6693800508518016,0.7958827907461877,527
INCOV009-BL,arcasHLA,CD16 Monocyte,B,0.5932657805532139,0.043250058652249845,0.5084972232655592,0.6780343378408685,285
INCOV009-BL,arcasHLA,CD14 Monocyte,B,0.7208123770585615,0.032306379649893593,0.6574930364738923,0.7841317176432306,1232
INCOV009-BL,arcasHLA,NK,B,0.7347650286088457,0.039587579406971093,0.6571747987360629,0.8123552584816286,282
INCOV009-BL,arcasHLA,B,B,0.7485069058664091,0.06454606471986217,0.6219989436716878,0.8750148680611304,151
INCOV009-BL,arcasHLA,cDC,B,0.7516995410834341,0.057089532293986486,0.6398061138929843,0.8635929682738839,76
INCOV009-BL,arcasHLA,pDC,B,0.7198011800876389,0.16293761785517444,0.40044931736474665,1.0391530428105313,15
INCOV009-BL,arcasHLA,CD8 T,C,4.73943038463131,0.19065049996414862,4.365762271067024,5.113098498195597,291
INCOV009-BL,arcasHLA,CD4 T,C,4.309816625818169,0.14411602920587321,4.027354398979735,4.592278852656603,521
INCOV009-BL,arcasHLA,CD14 Monocyte,C,3.6089083197464196,0.10118800312417738,3.4105834779555053,3.807233161537334,1143
INCOV009-BL,arcasHLA,CD16 Monocyte,C,4.221399073322666,0.19877083169571821,3.8318154020219857,4.610982744623346,279
INCOV009-BL,arcasHLA,NK,C,4.645673086753618,0.19490881637562224,4.263658826388068,5.027687347119168,281
INCOV009-BL,arcasHLA,B,C,4.033787601143792,0.27535981222154293,3.4940922863998556,4.573482915887729,147
INCOV009-BL,arcasHLA,pDC,C,4.642331893100686,0.8694571491417483,2.9382271946819896,6.346436591519383,14
INCOV009-BL,arcasHLA,cDC,C,5.033677766793701,0.37262825899859947,4.303339799534584,5.764015734052819,75
INCOV009-BL,arcasHLA,CD4 T,DPA1,2.685742296295333,0.31574583023223457,2.066891840771455,3.304592751819211,135
INCOV009-BL,arcasHLA,CD14 Monocyte,DPA1,3.259826338011598,0.13191230980181473,3.001282961682551,3.518369714340645,712
INCOV009-BL,arcasHLA,CD16 Monocyte,DPA1,3.924637529575444,0.20761497624112307,3.517719653491704,4.331555405659184,264
INCOV009-BL,arcasHLA,B,DPA1,4.397900902570704,0.26753096238992086,3.8735498515371196,4.922251953604289,151
INCOV009-BL,arcasHLA,NK,DPA1,2.895945804547845,0.28707827796276225,2.3332827189970526,3.4586088900986374,157
INCOV009-BL,arcasHLA,CD8 T,DPA1,3.0024372542261863,0.2557079741534655,2.501258834325695,3.5036156741266775,194
INCOV009-BL,arcasHLA,cDC,DPA1,5.881826300638465,0.3663571345228983,5.163779511494289,6.5998730897826405,76
INCOV009-BL,arcasHLA,pDC,DPA1,4.899653681289659,0.8652385032432263,3.2038173768955933,6.5954899856837255,14
INCOV009-BL,arcasHLA,CD16 Monocyte,DPB1,3.8511717959644116,0.21069416220463313,3.4382188262904902,4.264124765638333,257
INCOV009-BL,arcasHLA,CD14 Monocyte,DPB1,3.263095225576852,0.13317212895015332,3.0020826490900276,3.5241078020636767,698
INCOV009-BL,arcasHLA,B,DPB1,4.449750271159717,0.26825252684828593,3.9239849797752124,4.975515562544221,151
INCOV009-BL,arcasHLA,CD4 T,DPB1,2.6936737561884336,0.2952483110999408,2.1149976999362723,3.272349812440595,154
INCOV009-BL,arcasHLA,CD8 T,DPB1,3.065172401433818,0.2445949996420522,2.5857750113368088,3.5445697915308276,210
INCOV009-BL,arcasHLA,NK,DPB1,2.9230029194469385,0.28321547024506427,2.367910797902037,3.47809504099184,161
INCOV009-BL,arcasHLA,cDC,DPB1,5.95007111168872,0.36648482306450636,5.231774057601753,6.668368165775687,76
INCOV009-BL,arcasHLA,pDC,DPB1,4.977939602041914,0.8394886991505682,3.3325719862784204,6.623307217805408,15
INCOV009-BL,arcasHLA,CD14 Monocyte,DQA1,3.0248055442063535,0.1958803426638639,2.640887127305816,3.408723961106891,333
INCOV009-BL,arcasHLA,B,DQA1,4.015214298007086,0.27420022805401917,3.4777917264685394,4.5526368695456325,149
